login_id,user_id,login_date,device_type,login_channel,login_status
4968,199,2024-12-18,iOS,App,Success
4969,199,2024-12-21,iOS,App,Success
4970,199,2024-12-27,Android,App,Success
4971,199,2024-12-28,iOS,App,Failed
4972,200,2024-11-25,Web,Web,Success
4973,200,2024-11-26,iOS,App,Success
4974,200,2024-11-27,Android,Web,Success
4975,200,2024-11-28,Android,App,Success
4976,200,2024-11-29,iOS,App,Success
4977,200,2024-12-02,Android,Web,Success
4978,200,2024-12-03,Android,App,Success
4979,200,2024-12-05,Android,App,Success
4980,200,2024-12-07,iOS,App,Success
4981,200,2024-12-08,iOS,App,Success
4982,200,2024-12-09,Web,App,Failed
4983,200,2024-12-11,iOS,App,Success
4984,200,2024-12-12,Web,App,Success
4985,200,2024-12-13,iOS,Web,Success
4986,200,2024-12-16,Android,App,Success
4987,200,2024-12-17,Android,App,Success
4988,200,2024-12-18,Android,App,Success
4989,200,2024-12-19,iOS,App,Success
4990,200,2024-12-20,Android,Web,Success
4991,200,2024-12-21,Android,Web,Success
4992,200,2024-12-23,Android,Web,Success
4993,200,2024-12-24,iOS,Web,Success
4994,200,2024-12-25,Android,App,Success
4995,200,2024-12-26,iOS,App,Success
4996,200,2024-12-28,Android,App,Success
4997,200,2024-12-29,Android,App,Success
4998,200,2024-12-30,iOS,Web,Failed
4999,201,2024-11-05,iOS,App,Success
5000,201,2024-11-07,Web,App,Success
5001,201,2024-11-16,Android,Web,Success
5002,201,2024-11-17,Android,App,Success
5003,201,2024-11-27,Android,App,Success
5004,201,2024-12-06,Android,App,Success
5005,201,2024-12-07,Android,App,Success
5006,201,2024-12-09,Android,App,Success
5007,201,2024-12-10,Android,Web,Success
5008,201,2024-12-11,Android,App,Success
5009,201,2024-12-12,Android,App,Success
5010,201,2024-12-14,Android,App,Success
5011,201,2024-12-16,iOS,App,Success
5012,201,2024-12-18,Android,App,Success
5013,201,2024-12-21,Android,Web,Success
5014,201,2024-12-25,Android,App,Success
5015,201,2024-12-28,Android,Web,Success
5016,202,2024-05-08,iOS,App,Failed
5017,202,2024-05-17,iOS,App,Success
5018,202,2024-05-27,Web,Web,Success
5019,202,2024-05-30,Web,App,Success
5020,202,2024-06-03,iOS,App,Success
5021,202,2024-06-04,iOS,App,Success
5022,202,2024-06-06,iOS,App,Failed
5023,202,2024-06-10,iOS,App,Success
5024,202,2024-06-17,Web,Web,Success
5025,202,2024-06-24,iOS,App,Success
5026,202,2024-06-30,Web,App,Success
5027,202,2024-07-08,Android,App,Success
5028,202,2024-07-12,Android,Web,Success
5029,202,2024-07-17,iOS,Web,Success
5030,202,2024-07-26,Android,App,Success
5031,202,2024-08-03,iOS,Web,Failed
5032,202,2024-08-12,iOS,App,Failed
5033,202,2024-08-13,Android,Web,Success
5034,202,2024-08-29,Android,App,Success
5035,202,2024-08-30,Android,App,Success
5036,202,2024-09-09,Android,App,Success
5037,202,2024-09-15,Android,Web,Success
5038,202,2024-09-19,Android,Web,Success
5039,202,2024-09-29,iOS,App,Success
5040,202,2024-10-02,iOS,App,Success
5041,202,2024-10-12,Android,App,Success
5042,202,2024-10-16,Web,App,Success
5043,202,2024-10-22,Android,Web,Success
5044,202,2024-10-24,iOS,Web,Success
5045,202,2024-10-26,iOS,App,Success
5046,202,2024-10-28,Android,Web,Success
5047,202,2024-11-01,Android,App,Success
5048,202,2024-11-06,Android,App,Success
5049,202,2024-11-16,Android,App,Success
5050,202,2024-11-26,Android,App,Success
5051,202,2024-11-30,iOS,App,Success
5052,202,2024-12-01,Web,Web,Success
5053,202,2024-12-05,iOS,App,Success
5054,202,2024-12-08,Android,Web,Success
5055,202,2024-12-11,Android,App,Success
5056,202,2024-12-26,Android,Web,Success
5057,202,2024-12-30,iOS,App,Success
5058,203,2024-08-01,Android,Web,Success
5059,203,2024-08-07,iOS,App,Failed
5060,203,2024-08-10,iOS,App,Success
5061,203,2024-08-11,Web,App,Success
5062,203,2024-08-13,Android,App,Failed
5063,203,2024-08-14,Android,Web,Success
5064,203,2024-08-16,Web,App,Success
5065,203,2024-08-22,Android,App,Success
5066,203,2024-08-26,Android,App,Failed
5067,203,2024-09-05,Android,App,Success
5068,203,2024-09-07,iOS,App,Success
5069,203,2024-09-08,iOS,App,Success
5070,203,2024-09-11,iOS,App,Success
5071,203,2024-09-14,Web,Web,Success
5072,203,2024-09-26,Android,App,Success
5073,203,2024-10-01,Android,App,Success
5074,203,2024-10-03,iOS,App,Success
5075,203,2024-10-04,iOS,App,Success
5076,203,2024-10-06,Android,App,Success
5077,203,2024-10-08,iOS,App,Success
5078,203,2024-10-14,Android,App,Success
5079,203,2024-10-18,iOS,App,Success
5080,203,2024-10-23,iOS,App,Success
5081,203,2024-10-25,Android,App,Failed
5082,203,2024-11-01,Android,Web,Success
5083,203,2024-11-02,Web,Web,Success
5084,203,2024-11-16,iOS,Web,Success
5085,203,2024-11-19,iOS,App,Success
5086,203,2024-11-20,Android,App,Success
5087,203,2024-12-01,Android,App,Success
5088,203,2024-12-02,iOS,App,Success
5089,203,2024-12-05,iOS,App,Success
5090,203,2024-12-06,iOS,App,Success
5091,203,2024-12-10,Android,App,Success
5092,203,2024-12-14,Web,App,Success
5093,203,2024-12-20,Android,App,Success
5094,203,2024-12-22,Android,App,Failed
5095,203,2024-12-25,iOS,App,Success
5096,203,2024-12-28,Web,App,Success
5097,203,2024-12-29,Android,App,Failed
5098,204,2024-06-08,Android,App,Success
5099,204,2024-06-14,Android,App,Success
5100,204,2024-06-21,Android,App,Success
5101,204,2024-07-08,Android,App,Success
5102,204,2024-07-16,Android,App,Success
5103,204,2024-07-19,Web,App,Success
5104,204,2024-07-21,Android,App,Success
5105,204,2024-07-28,iOS,App,Success
5106,204,2024-08-03,Android,Web,Success
5107,204,2024-08-05,iOS,App,Success
5108,204,2024-08-08,Android,App,Success
5109,204,2024-08-11,Android,App,Success
5110,204,2024-08-13,Android,App,Success
5111,204,2024-08-15,Android,App,Success
5112,204,2024-08-19,Android,App,Success
5113,204,2024-08-23,Android,App,Success
5114,204,2024-08-31,iOS,Web,Failed
5115,204,2024-09-02,Android,App,Success
5116,204,2024-09-06,Android,App,Success
5117,204,2024-09-07,iOS,App,Success
5118,204,2024-09-09,Android,App,Success
5119,204,2024-09-14,Android,App,Failed
5120,204,2024-09-15,iOS,App,Success
5121,204,2024-09-16,Web,App,Success
5122,204,2024-09-18,Android,Web,Success
5123,204,2024-09-19,Android,App,Success
5124,204,2024-09-25,iOS,App,Success
5125,204,2024-09-29,iOS,App,Success
5126,204,2024-10-01,Android,Web,Success
5127,204,2024-10-02,iOS,App,Success
5128,204,2024-10-04,iOS,App,Success
5129,204,2024-10-14,iOS,App,Success
5130,204,2024-10-20,iOS,Web,Success
5131,204,2024-10-24,iOS,App,Failed
5132,204,2024-10-30,iOS,App,Success
5133,204,2024-11-01,Android,App,Success
5134,204,2024-11-14,Android,App,Success
5135,204,2024-11-23,Android,App,Success
5136,204,2024-11-24,iOS,App,Success
5137,204,2024-11-26,Android,App,Success
5138,204,2024-11-30,Android,Web,Success
5139,204,2024-12-10,iOS,App,Success
5140,204,2024-12-14,Android,Web,Success
5141,204,2024-12-15,Android,App,Success
5142,204,2024-12-18,iOS,App,Success
5143,204,2024-12-21,iOS,App,Success
5144,204,2024-12-27,iOS,App,Success
5145,204,2024-12-30,Android,App,Success
5146,205,2024-04-07,Android,App,Success
5147,205,2024-04-16,Android,App,Success
5148,205,2024-04-20,Web,App,Success
5149,205,2024-04-22,Android,App,Failed
5150,205,2024-04-23,Android,Web,Success
5151,205,2024-04-24,iOS,App,Success
5152,205,2024-04-25,Android,App,Success
5153,205,2024-05-01,iOS,App,Success
5154,205,2024-05-08,iOS,App,Success
5155,205,2024-05-10,Android,App,Success
5156,205,2024-05-11,Web,App,Success
5157,205,2024-05-13,iOS,App,Success
5158,205,2024-05-14,Android,Web,Failed
5159,205,2024-05-16,Web,App,Success
5160,205,2024-11-16,iOS,App,Success
5161,205,2024-11-19,Web,App,Success
5162,205,2024-11-22,Web,App,Failed
5163,205,2024-11-23,iOS,App,Success
5164,205,2024-11-28,iOS,Web,Success
5165,205,2024-11-29,Android,App,Success
5166,205,2024-12-01,Web,Web,Success
5167,205,2024-12-02,Web,App,Success
5168,205,2024-12-05,iOS,App,Success
5169,205,2024-12-07,iOS,Web,Success
5170,205,2024-12-09,iOS,App,Success
5171,205,2024-12-12,iOS,Web,Success
5172,205,2024-12-14,Android,App,Success
5173,205,2024-12-24,iOS,App,Success
5174,206,2024-03-25,Android,App,Success
5175,206,2024-04-05,iOS,App,Success
5176,206,2024-04-09,Web,App,Success
5177,206,2024-04-11,iOS,Web,Success
5178,206,2024-04-15,Android,App,Failed
5179,206,2024-04-24,iOS,App,Success
5180,206,2024-04-27,Android,App,Success
5181,206,2024-04-28,Android,App,Success
5182,206,2024-05-04,Android,App,Success
5183,207,2024-12-04,Android,App,Success
5184,207,2024-12-06,Android,Web,Success
5185,207,2024-12-07,Web,App,Failed
5186,207,2024-12-08,Android,Web,Success
5187,207,2024-12-11,iOS,App,Success
5188,207,2024-12-12,iOS,App,Success
5189,207,2024-12-14,Web,Web,Success
5190,207,2024-12-15,Android,App,Success
5191,207,2024-12-16,Web,App,Success
5192,207,2024-12-17,Android,App,Failed
5193,207,2024-12-18,iOS,App,Success
5194,207,2024-12-19,Android,App,Success
5195,207,2024-12-20,Android,App,Success
5196,207,2024-12-21,iOS,App,Success
5197,207,2024-12-22,Web,App,Failed
5198,207,2024-12-24,Android,App,Success
5199,207,2024-12-26,Web,App,Success
5200,207,2024-12-28,Web,Web,Success
5201,207,2024-12-29,iOS,App,Success
5202,207,2024-12-30,iOS,App,Success
5203,208,2024-01-20,Web,App,Success
5204,208,2024-01-31,Android,App,Success
5205,208,2024-02-22,Web,App,Failed
5206,208,2024-02-27,iOS,App,Success
5207,208,2024-03-09,Android,App,Success
5208,208,2024-03-11,iOS,App,Success
5209,208,2024-03-15,Android,App,Success
5210,208,2024-03-16,iOS,App,Failed
5211,208,2024-03-25,Android,App,Success
5212,208,2024-04-01,Android,App,Success
5213,208,2024-05-06,iOS,Web,Success
5214,208,2024-05-10,Android,App,Success
5215,208,2024-05-19,Android,App,Success
5216,208,2024-06-14,Android,App,Success
5217,208,2024-06-15,iOS,Web,Success
5218,208,2024-06-16,Android,App,Success
5219,208,2024-06-17,Android,App,Success
5220,208,2024-06-23,Android,Web,Success
5221,208,2024-07-02,Android,App,Success
5222,208,2024-07-05,iOS,App,Success
5223,208,2024-07-11,iOS,Web,Success
5224,208,2024-07-13,Android,App,Success
5225,208,2024-07-17,Android,Web,Success
5226,208,2024-07-20,Android,App,Failed
5227,208,2024-07-31,iOS,Web,Success
5228,208,2024-08-01,Android,App,Success
5229,208,2024-08-02,iOS,App,Success
5230,208,2024-08-26,Android,App,Success
5231,208,2024-08-29,Android,App,Success
5232,208,2024-09-04,Android,App,Success
5233,208,2024-09-07,Android,Web,Success
5234,208,2024-09-11,iOS,App,Success
5235,208,2024-09-19,Android,App,Success
5236,208,2024-09-22,Android,App,Success
5237,208,2024-09-29,iOS,App,Success
5238,208,2024-10-06,iOS,App,Success
5239,208,2024-10-11,iOS,Web,Success
5240,208,2024-10-13,Android,Web,Success
5241,208,2024-10-25,iOS,App,Success
5242,208,2024-10-31,iOS,App,Success
5243,208,2024-11-03,Android,App,Success
5244,208,2024-11-07,iOS,App,Success
5245,208,2024-11-11,Android,Web,Failed
5246,208,2024-11-27,Android,App,Success
5247,208,2024-12-14,Android,Web,Success
5248,208,2024-12-15,Web,App,Success
5249,208,2024-12-19,Android,App,Success
5250,208,2024-12-21,Android,Web,Success
5251,209,2024-12-21,iOS,Web,Success
5252,209,2024-12-22,Android,App,Success
5253,209,2024-12-23,iOS,Web,Success
5254,209,2024-12-24,iOS,App,Success
5255,209,2024-12-25,Web,Web,Success
5256,209,2024-12-26,iOS,App,Success
5257,209,2024-12-27,iOS,App,Success
5258,209,2024-12-28,iOS,App,Success
5259,209,2024-12-29,Android,App,Success
5260,209,2024-12-30,Android,App,Success
5261,210,2024-07-07,Android,Web,Success
5262,210,2024-07-09,Android,App,Success
5263,210,2024-07-15,Android,App,Success
5264,210,2024-07-17,Web,Web,Success
5265,210,2024-07-26,Android,App,Success
5266,210,2024-07-30,Android,App,Success
5267,210,2024-07-31,Android,Web,Success
5268,210,2024-08-04,Android,App,Success
5269,210,2024-08-05,iOS,Web,Success
5270,210,2024-08-17,Android,App,Success
5271,210,2024-08-20,iOS,App,Success
5272,210,2024-08-27,iOS,App,Success
5273,210,2024-09-14,Android,App,Success
5274,210,2024-09-29,Web,Web,Success
5275,210,2024-10-14,Web,App,Success
5276,210,2024-10-17,Web,App,Success
5277,210,2024-10-23,Android,App,Success
5278,210,2024-10-25,Android,App,Success
5279,210,2024-10-27,Android,App,Failed
5280,210,2024-11-04,Android,Web,Success
5281,210,2024-11-05,Android,App,Success
5282,210,2024-11-11,Web,App,Success
5283,210,2024-11-12,iOS,Web,Success
5284,210,2024-11-16,iOS,App,Success
5285,210,2024-11-22,iOS,App,Success
5286,210,2024-11-28,iOS,App,Success
5287,210,2024-11-29,Android,App,Success
5288,210,2024-12-06,Android,Web,Success
5289,210,2024-12-15,iOS,App,Success
5290,210,2024-12-16,iOS,App,Success
5291,210,2024-12-23,Android,Web,Success
5292,210,2024-12-25,iOS,App,Success
5293,210,2024-12-27,Android,Web,Success
5294,210,2024-12-28,iOS,App,Success
5295,211,2024-11-22,Web,App,Failed
5296,211,2024-11-23,Android,App,Success
5297,211,2024-11-24,Android,App,Success
5298,211,2024-11-26,Android,App,Success
5299,211,2024-11-27,Web,App,Success
5300,211,2024-11-29,Android,App,Success
5301,211,2024-11-30,Android,App,Success
5302,211,2024-12-01,Android,App,Failed
5303,211,2024-12-03,Android,App,Success
5304,211,2024-12-04,Android,App,Success
5305,211,2024-12-05,Android,Web,Success
5306,211,2024-12-06,iOS,App,Success
5307,211,2024-12-08,iOS,App,Success
5308,211,2024-12-10,Android,Web,Failed
5309,211,2024-12-11,Android,App,Success
5310,211,2024-12-13,Android,Web,Success
5311,211,2024-12-14,iOS,Web,Failed
5312,211,2024-12-15,Android,Web,Success
5313,211,2024-12-16,Android,App,Success
5314,211,2024-12-19,Android,App,Success
5315,211,2024-12-20,Web,App,Success
5316,211,2024-12-21,iOS,App,Success
5317,211,2024-12-22,Android,App,Failed
5318,211,2024-12-23,Android,App,Success
5319,211,2024-12-25,Web,App,Failed
5320,211,2024-12-26,iOS,App,Success
5321,211,2024-12-27,Android,Web,Success
5322,211,2024-12-28,iOS,Web,Success
5323,211,2024-12-29,Android,App,Success
5324,212,2024-03-20,Android,App,Failed
5325,212,2024-03-21,iOS,Web,Success
5326,212,2024-03-30,Android,App,Success
5327,212,2024-04-04,Web,App,Success
5328,212,2024-04-07,Web,App,Success
5329,212,2024-04-08,Android,Web,Success
5330,212,2024-04-12,Android,Web,Success
5331,212,2024-04-14,iOS,App,Success
5332,212,2024-04-16,Android,App,Success
5333,212,2024-04-23,Web,App,Success
5334,212,2024-04-29,iOS,App,Success
5335,212,2024-04-30,Web,App,Success
5336,212,2024-05-01,Android,App,Success
5337,212,2024-05-13,Android,Web,Success
5338,212,2024-05-15,Android,App,Success
5339,212,2024-05-24,Android,App,Success
5340,212,2024-05-28,Android,Web,Success
5341,212,2024-05-29,Android,App,Success
5342,212,2024-06-28,Android,App,Success
5343,212,2024-07-02,Android,Web,Success
5344,212,2024-07-03,Web,App,Success
5345,212,2024-07-04,iOS,App,Success
5346,212,2024-07-12,Android,App,Failed
5347,212,2024-07-23,Android,App,Success
5348,212,2024-07-30,Android,App,Success
5349,212,2024-08-04,iOS,Web,Failed
5350,212,2024-08-08,Android,App,Success
5351,212,2024-08-20,iOS,App,Success
5352,212,2024-08-26,Web,App,Success
5353,212,2024-08-28,Web,Web,Success
5354,212,2024-09-02,Android,App,Success
5355,212,2024-09-13,Android,App,Success
5356,212,2024-09-14,Android,App,Success
5357,212,2024-09-24,Android,App,Failed
5358,212,2024-09-28,Android,App,Success
5359,212,2024-09-29,iOS,App,Success
5360,212,2024-10-02,Android,Web,Success
5361,212,2024-10-22,Android,App,Success
5362,212,2024-10-23,Android,App,Success
5363,212,2024-10-25,iOS,App,Success
5364,212,2024-10-27,Android,App,Success
5365,212,2024-10-29,Android,App,Success
5366,212,2024-11-02,Android,App,Success
5367,212,2024-11-07,iOS,Web,Success
5368,212,2024-11-16,Android,App,Success
5369,212,2024-11-17,iOS,Web,Success
5370,212,2024-11-21,iOS,Web,Success
5371,212,2024-11-23,Android,App,Success
5372,212,2024-11-26,iOS,App,Success
5373,212,2024-11-29,iOS,App,Failed
5374,212,2024-12-02,Android,Web,Success
5375,212,2024-12-05,Android,App,Success
5376,213,2024-05-29,iOS,App,Success
5377,213,2024-06-01,iOS,App,Success
5378,213,2024-06-03,iOS,App,Success
5379,213,2024-06-04,iOS,App,Success
5380,213,2024-06-14,iOS,Web,Failed
5381,213,2024-06-20,iOS,App,Success
5382,213,2024-06-23,iOS,App,Success
5383,213,2024-06-28,Android,Web,Success
5384,213,2024-07-01,Android,App,Success
5385,213,2024-07-05,Web,App,Success
5386,213,2024-07-14,iOS,Web,Success
5387,213,2024-07-17,Web,App,Success
5388,213,2024-07-18,iOS,Web,Success
5389,213,2024-07-30,iOS,App,Success
5390,213,2024-08-04,Android,Web,Success
5391,213,2024-08-06,Android,Web,Success
5392,213,2024-08-10,Android,Web,Success
5393,213,2024-08-12,Android,App,Success
5394,213,2024-08-13,iOS,App,Failed
5395,213,2024-08-15,Android,Web,Success
5396,213,2024-09-03,Android,App,Success
5397,213,2024-09-12,Android,App,Success
5398,213,2024-09-13,Web,Web,Success
5399,213,2024-09-20,iOS,Web,Success
5400,213,2024-09-21,iOS,App,Success
5401,213,2024-10-02,Web,App,Success
5402,213,2024-10-08,Android,App,Failed
5403,213,2024-10-10,iOS,App,Success
5404,213,2024-10-19,Android,App,Success
5405,213,2024-10-20,Android,App,Success
5406,213,2024-10-23,Android,Web,Success
5407,213,2024-10-25,Android,App,Success
5408,213,2024-10-31,iOS,App,Success
5409,213,2024-11-01,Web,App,Success
5410,213,2024-11-06,Android,Web,Success
5411,213,2024-11-16,Web,App,Success
5412,213,2024-11-20,Android,Web,Success
5413,213,2024-11-22,Android,Web,Failed
5414,213,2024-11-27,Android,App,Success
5415,213,2024-12-04,Android,App,Success
5416,213,2024-12-08,Web,App,Success
5417,213,2024-12-11,Android,App,Success
5418,213,2024-12-17,Android,App,Failed
5419,213,2024-12-19,Android,App,Success
5420,213,2024-12-25,Android,App,Success
5421,213,2024-12-26,Web,App,Success
5422,213,2024-12-30,Android,Web,Success
5423,214,2024-01-24,Android,App,Success
5424,214,2024-01-30,Android,Web,Failed
5425,214,2024-02-09,iOS,App,Success
5426,214,2024-02-15,Android,App,Success
5427,214,2024-02-23,Android,App,Success
5428,214,2024-02-28,iOS,App,Success
5429,214,2024-03-14,Android,App,Success
5430,214,2024-03-25,iOS,App,Success
5431,214,2024-03-28,Android,App,Success
5432,214,2024-04-02,Android,App,Success
5433,214,2024-04-05,Android,App,Success
5434,214,2024-04-25,Android,Web,Success
5435,214,2024-04-28,Android,App,Success
5436,214,2024-04-30,iOS,Web,Success
5437,214,2024-05-03,iOS,App,Success
5438,214,2024-05-09,Web,App,Success
5439,214,2024-05-23,iOS,App,Success
5440,214,2024-05-24,Android,Web,Success
5441,214,2024-06-16,iOS,App,Success
5442,214,2024-06-23,iOS,App,Success
5443,214,2024-07-02,Android,App,Success
5444,214,2024-07-05,Android,App,Success
5445,214,2024-07-25,Web,Web,Success
5446,214,2024-08-04,Android,App,Success
5447,214,2024-08-07,Android,App,Success
5448,214,2024-08-28,Android,Web,Success
5449,214,2024-09-04,Android,App,Success
5450,214,2024-09-14,iOS,Web,Success
5451,214,2024-09-16,Android,App,Failed
5452,214,2024-09-18,iOS,Web,Success
5453,214,2024-09-21,Web,App,Success
5454,214,2024-09-29,Android,Web,Success
5455,214,2024-10-03,Android,App,Success
5456,214,2024-10-13,Android,App,Success
5457,214,2024-11-20,Android,App,Failed
5458,214,2024-11-27,Android,App,Success
5459,214,2024-12-05,Android,App,Success
5460,214,2024-12-13,iOS,App,Success
5461,214,2024-12-23,iOS,App,Success
5462,214,2024-12-26,iOS,Web,Success
5463,214,2024-12-29,iOS,App,Success
5464,215,2024-06-27,Android,App,Success
5465,215,2024-07-07,iOS,App,Success
5466,215,2024-07-19,Android,App,Success
5467,215,2024-07-20,Android,App,Success
5468,215,2024-08-04,iOS,Web,Success
5469,215,2024-08-07,Android,App,Failed
5470,215,2024-08-08,iOS,Web,Success
5471,215,2024-08-25,Android,Web,Success
5472,215,2024-08-29,Android,App,Success
5473,215,2024-08-31,Android,App,Success
5474,215,2024-09-05,Android,Web,Success
5475,215,2024-09-08,iOS,Web,Success
5476,215,2024-09-17,Android,App,Success
5477,215,2024-09-19,Android,App,Success
5478,215,2024-09-26,iOS,App,Success
5479,215,2024-09-29,Web,App,Success
5480,215,2024-10-02,Android,Web,Success
5481,215,2024-10-09,Android,App,Success
5482,215,2024-10-10,iOS,App,Success
5483,215,2024-10-17,Android,App,Success
5484,215,2024-10-19,Android,Web,Success
5485,215,2024-10-21,Android,App,Success
5486,215,2024-10-23,Android,Web,Success
5487,215,2024-10-27,Android,App,Success
5488,215,2024-11-04,Android,App,Success
5489,215,2024-11-13,Android,Web,Success
5490,215,2024-11-15,Android,App,Failed
5491,215,2024-11-20,iOS,App,Success
5492,215,2024-11-22,Android,Web,Failed
5493,215,2024-11-23,iOS,Web,Success
5494,215,2024-12-04,Android,Web,Success
5495,215,2024-12-06,iOS,App,Success
5496,215,2024-12-07,Web,Web,Success
5497,215,2024-12-08,Android,App,Success
5498,215,2024-12-14,Web,Web,Success
5499,215,2024-12-18,Web,App,Success
5500,215,2024-12-20,Web,App,Success
5501,215,2024-12-21,iOS,Web,Success
5502,215,2024-12-22,iOS,App,Success
5503,215,2024-12-26,iOS,App,Success
5504,215,2024-12-27,iOS,Web,Success
5505,216,2024-04-09,iOS,App,Success
5506,216,2024-04-19,Web,Web,Success
5507,216,2024-04-27,Web,App,Success
5508,216,2024-05-03,iOS,App,Success
5509,216,2024-05-05,iOS,App,Success
5510,216,2024-05-18,Android,Web,Success
5511,216,2024-05-29,iOS,App,Success
5512,217,2024-09-26,Android,App,Failed
5513,217,2024-09-27,iOS,Web,Success
5514,217,2024-10-03,Android,App,Success
5515,217,2024-10-05,Android,App,Success
5516,217,2024-10-11,iOS,App,Success
5517,217,2024-10-13,Web,App,Failed
5518,217,2024-10-16,Android,Web,Success
5519,217,2024-10-17,Android,Web,Success
5520,217,2024-10-18,Android,App,Success
5521,217,2024-10-19,Android,App,Failed
5522,217,2024-10-21,Web,App,Success
5523,217,2024-10-24,Android,App,Success
5524,217,2024-10-28,Web,App,Success
5525,217,2024-11-02,Android,App,Success
5526,217,2024-11-06,Android,App,Success
5527,217,2024-11-07,iOS,Web,Success
5528,217,2024-11-08,Android,Web,Success
5529,217,2024-11-11,Web,App,Success
5530,217,2024-11-17,Android,Web,Success
5531,217,2024-11-21,iOS,App,Success
5532,217,2024-11-24,iOS,App,Success
5533,217,2024-11-25,Android,Web,Success
5534,217,2024-11-29,Android,Web,Success
5535,217,2024-12-03,iOS,App,Success
5536,217,2024-12-05,Android,App,Success
5537,217,2024-12-08,iOS,App,Success
5538,217,2024-12-12,Android,App,Success
5539,217,2024-12-17,Android,Web,Success
5540,217,2024-12-19,Android,App,Success
5541,217,2024-12-24,Android,App,Success
5542,217,2024-12-27,Android,App,Success
5543,218,2024-12-03,Android,Web,Success
5544,218,2024-12-07,Android,App,Success
5545,218,2024-12-09,Android,App,Success
5546,218,2024-12-10,Android,App,Success
5547,218,2024-12-13,Android,App,Success
5548,218,2024-12-14,Android,App,Failed
5549,218,2024-12-16,Android,App,Success
5550,218,2024-12-22,Android,App,Success
5551,218,2024-12-23,Web,App,Success
5552,218,2024-12-24,iOS,App,Success
5553,219,2024-04-28,Android,App,Success
5554,219,2024-05-02,iOS,App,Failed
5555,219,2024-05-04,Android,App,Failed
5556,219,2024-05-05,iOS,App,Success
5557,219,2024-05-12,Android,Web,Success
5558,219,2024-05-19,Android,App,Success
5559,219,2024-05-20,Web,App,Success
5560,219,2024-05-28,Android,App,Success
5561,219,2024-06-05,iOS,App,Success
5562,219,2024-06-14,Android,Web,Success
5563,219,2024-06-19,iOS,App,Success
5564,219,2024-06-23,Android,App,Success
5565,220,2024-11-27,iOS,App,Success
5566,220,2024-11-28,Android,App,Failed
5567,220,2024-11-29,iOS,App,Success
5568,220,2024-12-02,Android,App,Success
5569,220,2024-12-04,iOS,Web,Success
5570,220,2024-12-05,Android,App,Success
5571,220,2024-12-06,Web,Web,Success
5572,220,2024-12-07,Web,App,Success
5573,220,2024-12-08,iOS,App,Success
5574,220,2024-12-09,Android,Web,Success
5575,220,2024-12-10,iOS,App,Success
5576,220,2024-12-12,Web,App,Success
5577,220,2024-12-14,Android,App,Success
5578,220,2024-12-15,iOS,App,Success
5579,220,2024-12-17,Web,App,Success
5580,220,2024-12-18,Android,App,Success
5581,220,2024-12-20,iOS,App,Success
5582,220,2024-12-21,Web,App,Success
5583,220,2024-12-24,Android,Web,Success
5584,220,2024-12-25,Android,Web,Success
5585,220,2024-12-26,Android,App,Failed
5586,220,2024-12-27,Android,App,Success
5587,220,2024-12-29,iOS,App,Success
5588,221,2024-06-29,iOS,App,Success
5589,221,2024-07-01,Android,App,Success
5590,221,2024-07-06,Android,Web,Success
5591,221,2024-07-11,Android,Web,Success
5592,221,2024-07-22,Android,App,Success
5593,221,2024-07-24,iOS,Web,Success
5594,221,2024-07-26,Android,App,Success
5595,221,2024-11-19,iOS,App,Success
5596,221,2024-11-22,iOS,App,Success
5597,221,2024-11-23,Android,Web,Failed
5598,221,2024-11-24,iOS,App,Success
5599,221,2024-11-29,iOS,Web,Success
5600,221,2024-11-30,Android,Web,Success
5601,221,2024-12-01,Android,App,Success
5602,221,2024-12-03,Android,App,Success
5603,221,2024-12-05,Web,App,Success
5604,221,2024-12-07,iOS,App,Success
5605,221,2024-12-08,Android,App,Success
5606,221,2024-12-09,Web,Web,Success
5607,221,2024-12-15,Web,App,Success
5608,221,2024-12-20,Android,Web,Success
5609,221,2024-12-23,Web,App,Success
5610,221,2024-12-24,iOS,Web,Success
5611,221,2024-12-25,Android,App,Success
5612,221,2024-12-29,Web,App,Success
5613,221,2024-12-30,Android,App,Success
5614,222,2024-07-29,Android,App,Success
5615,222,2024-08-18,Android,App,Success
5616,222,2024-08-20,Android,Web,Success
5617,222,2024-09-01,iOS,App,Success
5618,222,2024-09-03,iOS,Web,Success
5619,222,2024-09-08,Android,App,Success
5620,222,2024-09-17,Android,App,Success
5621,222,2024-09-21,iOS,App,Success
5622,223,2024-06-18,Android,App,Success
5623,223,2024-06-19,Android,App,Success
5624,223,2024-07-07,Web,App,Success
5625,223,2024-07-09,Android,App,Success
5626,223,2024-07-12,iOS,App,Success
5627,223,2024-08-05,Web,App,Success
5628,223,2024-08-09,Android,App,Success
5629,223,2024-08-10,Web,App,Success
5630,223,2024-08-23,iOS,Web,Success
5631,223,2024-09-02,Android,App,Success
5632,223,2024-09-08,Android,App,Success
5633,223,2024-09-13,Android,App,Success
5634,223,2024-09-22,iOS,App,Success
5635,223,2024-09-27,Android,App,Failed
5636,223,2024-09-29,Web,App,Success
5637,223,2024-09-30,Web,App,Success
5638,223,2024-10-03,Android,App,Success
5639,223,2024-10-05,iOS,App,Success
5640,223,2024-10-13,Android,App,Success
5641,223,2024-10-18,Android,Web,Success
5642,223,2024-10-22,iOS,App,Failed
5643,223,2024-11-01,Android,App,Success
