transaction_id,user_id,txn_date,amount,txn_type,status
5024,199,2024-07-22,4257.16,P2M,Reversed
5025,199,2024-07-23,3547.81,P2P,Success
5026,199,2024-07-24,4684.51,Recharge,Success
5027,199,2024-08-05,3326.03,P2P,Success
5028,199,2024-08-06,2258.61,P2P,Success
5029,199,2024-08-13,2304.99,Recharge,Success
5030,199,2024-08-20,1012.45,P2P,Failed
5031,199,2024-09-04,107.27,P2M,Success
5032,199,2024-09-25,666.78,Investment,Success
5033,199,2024-09-26,956.28,Bill Payment,Success
5034,199,2024-09-29,3182.6,P2M,Success
5035,199,2024-10-03,2327.43,Investment,Success
5036,199,2024-10-06,3151.58,Recharge,Success
5037,199,2024-10-08,4446.61,P2P,Success
5038,199,2024-10-13,4004.53,Investment,Success
5039,199,2024-10-18,4823.12,Bill Payment,Success
5040,199,2024-10-20,4634.95,Recharge,Success
5041,199,2024-10-24,3732.34,P2M,Success
5042,199,2024-10-27,2095.53,P2M,Success
5043,199,2024-10-29,316.65,P2P,Success
5044,199,2024-10-30,2994.9,P2M,Success
5045,199,2024-11-02,2526.39,P2P,Success
5046,199,2024-11-04,3518.41,Bill Payment,Success
5047,199,2024-11-05,3276.0,P2M,Success
5048,199,2024-11-07,529.51,Bill Payment,Success
5049,199,2024-11-08,4262.38,Recharge,Failed
5050,199,2024-11-12,2671.74,P2P,Success
5051,199,2024-11-21,3547.59,Bill Payment,Success
5052,199,2024-11-23,4790.25,P2P,Reversed
5053,199,2024-11-25,4425.87,Bill Payment,Failed
5054,199,2024-12-05,981.84,P2M,Success
5055,199,2024-12-06,1455.39,P2P,Success
5056,199,2024-12-12,3101.91,P2P,Success
5057,199,2024-12-14,529.16,P2M,Success
5058,199,2024-12-18,2931.5,P2P,Success
5059,199,2024-12-21,1739.73,P2P,Success
5060,199,2024-12-27,611.49,Investment,Success
5061,199,2024-12-28,763.07,Bill Payment,Success
5062,200,2024-11-25,1103.12,Bill Payment,Success
5063,200,2024-11-26,1348.75,P2P,Failed
5064,200,2024-11-27,3677.26,P2P,Success
5065,200,2024-11-28,879.8,Recharge,Failed
5066,200,2024-11-29,895.88,P2M,Success
5067,200,2024-12-02,3227.35,P2M,Success
5068,200,2024-12-03,2531.32,P2M,Success
5069,200,2024-12-05,302.81,P2M,Success
5070,200,2024-12-07,3841.72,P2M,Failed
5071,200,2024-12-08,960.8,Investment,Reversed
5072,200,2024-12-09,882.68,Recharge,Success
5073,200,2024-12-11,4464.7,Bill Payment,Success
5074,200,2024-12-12,653.53,P2M,Success
5075,200,2024-12-13,2144.91,P2P,Success
5076,200,2024-12-16,2574.05,P2P,Success
5077,200,2024-12-17,214.46,Recharge,Success
5078,200,2024-12-18,842.93,Bill Payment,Success
5079,200,2024-12-19,2578.0,P2P,Success
5080,200,2024-12-20,4396.86,P2P,Success
5081,200,2024-12-21,1123.65,P2M,Success
5082,200,2024-12-23,652.86,P2P,Success
5083,200,2024-12-24,2076.25,Recharge,Success
5084,200,2024-12-25,4489.22,Recharge,Success
5085,200,2024-12-26,4405.31,Investment,Success
5086,200,2024-12-28,3198.14,P2P,Success
5087,200,2024-12-29,1349.89,P2P,Success
5088,200,2024-12-30,3285.26,P2P,Success
5089,201,2024-11-05,4025.4,P2P,Failed
5090,201,2024-11-07,4144.95,Recharge,Success
5091,201,2024-11-16,2368.71,P2P,Success
5092,201,2024-11-17,4181.5,P2P,Success
5093,201,2024-11-27,2806.85,P2M,Success
5094,201,2024-12-05,1099.87,Investment,Failed
5095,201,2024-12-06,465.65,P2M,Success
5096,201,2024-12-06,2745.28,P2P,Failed
5097,201,2024-12-07,61.74,P2M,Success
5098,201,2024-12-07,769.24,P2P,Failed
5099,201,2024-12-09,2184.63,P2P,Success
5100,201,2024-12-10,1387.12,P2P,Success
5101,201,2024-12-11,3157.8,P2M,Success
5102,201,2024-12-12,1652.15,P2P,Success
5103,201,2024-12-14,3954.95,P2M,Success
5104,201,2024-12-16,4516.29,P2P,Success
5105,201,2024-12-18,3329.87,P2M,Failed
5106,201,2024-12-21,2370.17,P2P,Success
5107,201,2024-12-25,1688.33,P2P,Success
5108,201,2024-12-28,170.96,Investment,Success
5109,202,2024-05-08,1866.81,P2M,Success
5110,202,2024-05-17,3314.71,Investment,Success
5111,202,2024-05-27,1647.12,Investment,Success
5112,202,2024-05-30,3915.62,Bill Payment,Reversed
5113,202,2024-06-03,2717.57,P2M,Success
5114,202,2024-06-04,4137.41,P2M,Success
5115,202,2024-06-06,3886.1,P2P,Success
5116,202,2024-06-10,3890.0,P2P,Success
5117,202,2024-06-17,175.03,P2P,Success
5118,202,2024-06-24,3518.34,P2M,Success
5119,202,2024-06-30,997.86,Recharge,Success
5120,202,2024-07-08,3550.68,P2P,Success
5121,202,2024-07-12,2614.4,Investment,Success
5122,202,2024-07-17,4371.35,P2M,Success
5123,202,2024-07-26,3453.79,P2P,Success
5124,202,2024-08-03,1707.58,Bill Payment,Success
5125,202,2024-08-12,2708.17,Bill Payment,Success
5126,202,2024-08-13,3337.87,Bill Payment,Success
5127,202,2024-08-29,4045.53,P2P,Success
5128,202,2024-08-30,3689.04,P2M,Success
5129,202,2024-09-09,4827.17,Recharge,Failed
5130,202,2024-09-15,3782.92,P2P,Success
5131,202,2024-09-19,3913.33,Bill Payment,Success
5132,202,2024-09-29,4324.81,Recharge,Success
5133,202,2024-10-02,135.37,Recharge,Success
5134,202,2024-10-12,1199.41,P2M,Success
5135,202,2024-10-16,3920.0,Bill Payment,Success
5136,202,2024-10-22,3442.89,P2M,Success
5137,202,2024-10-24,2227.61,P2M,Success
5138,202,2024-10-26,2057.32,P2P,Success
5139,202,2024-10-28,2754.29,P2P,Success
5140,202,2024-11-01,3944.64,Recharge,Success
5141,202,2024-11-06,988.86,P2M,Success
5142,202,2024-11-16,1204.88,P2P,Success
5143,202,2024-11-26,2150.32,P2P,Success
5144,202,2024-11-30,2523.11,P2M,Success
5145,202,2024-12-01,4911.07,P2P,Success
5146,202,2024-12-05,1791.45,Bill Payment,Success
5147,202,2024-12-08,3118.23,P2M,Success
5148,202,2024-12-11,3750.63,P2P,Success
5149,202,2024-12-26,4217.94,P2M,Success
5150,202,2024-12-30,4810.16,Investment,Success
5151,203,2024-08-01,2605.0,Investment,Success
5152,203,2024-08-07,1557.85,Recharge,Success
5153,203,2024-08-10,4864.01,P2P,Success
5154,203,2024-08-11,4770.94,P2P,Success
5155,203,2024-08-13,284.55,Bill Payment,Success
5156,203,2024-08-14,4011.24,Investment,Success
5157,203,2024-08-16,1871.56,Bill Payment,Success
5158,203,2024-08-22,1847.07,Investment,Reversed
5159,203,2024-08-26,3610.59,P2M,Failed
5160,203,2024-09-05,3615.72,Bill Payment,Success
5161,203,2024-09-07,2808.23,Recharge,Success
5162,203,2024-09-08,2852.9,P2P,Success
5163,203,2024-09-11,376.6,P2M,Success
5164,203,2024-09-14,3812.07,P2P,Success
5165,203,2024-09-26,4049.13,P2P,Success
5166,203,2024-10-01,3181.81,Recharge,Reversed
5167,203,2024-10-03,4821.19,Bill Payment,Success
5168,203,2024-10-04,4011.35,P2P,Success
5169,203,2024-10-06,1896.55,Bill Payment,Success
5170,203,2024-10-08,4326.28,P2P,Success
5171,203,2024-10-14,4036.59,P2M,Reversed
5172,203,2024-10-18,1779.66,P2P,Success
5173,203,2024-10-23,608.97,P2M,Success
5174,203,2024-10-25,2292.7,Recharge,Success
5175,203,2024-11-01,2643.27,Recharge,Success
5176,203,2024-11-02,2389.91,Recharge,Success
5177,203,2024-11-16,4327.99,Recharge,Success
5178,203,2024-11-19,3939.91,Bill Payment,Success
5179,203,2024-11-20,2948.58,Bill Payment,Reversed
5180,203,2024-12-01,3051.64,Bill Payment,Success
5181,203,2024-12-02,1296.61,P2P,Failed
5182,203,2024-12-05,3033.08,P2P,Reversed
5183,203,2024-12-06,4683.41,Investment,Success
5184,203,2024-12-10,3920.45,P2M,Success
5185,203,2024-12-14,3803.06,P2P,Success
5186,203,2024-12-20,1270.33,P2P,Success
5187,203,2024-12-22,4798.18,P2M,Success
5188,203,2024-12-25,1461.11,Recharge,Success
5189,203,2024-12-28,4754.75,P2P,Success
5190,203,2024-12-29,995.68,P2P,Success
5191,204,2024-06-08,3529.44,Bill Payment,Success
5192,204,2024-06-14,3846.21,P2M,Success
5193,204,2024-06-21,3830.34,Recharge,Failed
5194,204,2024-07-08,4064.45,Investment,Success
5195,204,2024-07-16,2580.34,Recharge,Success
5196,204,2024-07-19,2565.75,Bill Payment,Success
5197,204,2024-07-21,1037.68,P2M,Success
5198,204,2024-07-28,806.48,P2P,Success
5199,204,2024-08-03,4267.36,Investment,Success
5200,204,2024-08-05,4973.69,P2P,Failed
5201,204,2024-08-08,456.67,Bill Payment,Success
5202,204,2024-08-11,231.58,P2M,Reversed
5203,204,2024-08-13,858.21,Recharge,Success
5204,204,2024-08-15,2131.3,Investment,Success
5205,204,2024-08-19,1958.07,Bill Payment,Success
5206,204,2024-08-23,3036.93,P2M,Success
5207,204,2024-08-31,855.5,Recharge,Success
5208,204,2024-09-02,4986.97,P2P,Success
5209,204,2024-09-06,4739.47,P2P,Failed
5210,204,2024-09-07,3924.26,P2M,Success
5211,204,2024-09-09,705.78,Recharge,Failed
5212,204,2024-09-14,1754.65,P2M,Success
5213,204,2024-09-15,2304.44,P2P,Success
5214,204,2024-09-16,1978.62,P2M,Success
5215,204,2024-09-18,4539.66,Bill Payment,Failed
5216,204,2024-09-19,4536.56,P2P,Success
5217,204,2024-09-25,4519.8,P2P,Success
5218,204,2024-09-29,2901.49,P2M,Success
5219,204,2024-10-01,4057.84,Recharge,Success
5220,204,2024-10-02,658.66,Bill Payment,Reversed
5221,204,2024-10-04,1240.56,P2M,Success
5222,204,2024-10-14,716.33,P2P,Success
5223,204,2024-10-20,3130.13,P2P,Success
5224,204,2024-10-24,387.31,P2P,Success
5225,204,2024-10-30,2263.95,Bill Payment,Failed
5226,204,2024-11-01,598.33,Recharge,Success
5227,204,2024-11-14,1780.73,Bill Payment,Success
5228,204,2024-11-23,4643.55,Investment,Success
5229,204,2024-11-24,1171.6,P2M,Success
5230,204,2024-11-26,2733.98,P2M,Success
5231,204,2024-11-30,4594.57,P2P,Failed
5232,204,2024-12-10,4955.85,P2P,Success
5233,204,2024-12-14,1298.26,P2P,Success
5234,204,2024-12-15,1645.04,P2P,Success
5235,204,2024-12-18,1354.58,Recharge,Success
5236,204,2024-12-21,2428.7,Investment,Success
5237,204,2024-12-27,933.02,P2M,Success
5238,204,2024-12-30,1420.24,Recharge,Success
5239,205,2024-04-07,466.69,P2P,Success
5240,205,2024-04-16,1639.77,P2P,Success
5241,205,2024-04-20,2853.86,P2P,Success
5242,205,2024-04-22,3899.56,P2M,Failed
5243,205,2024-04-23,3258.08,Bill Payment,Success
5244,205,2024-04-24,3207.9,P2P,Success
5245,205,2024-04-25,4459.19,P2P,Success
5246,205,2024-05-01,4493.39,P2P,Success
5247,205,2024-05-08,4422.54,Bill Payment,Failed
5248,205,2024-05-10,4345.23,P2P,Success
5249,205,2024-05-11,1750.04,Recharge,Success
5250,205,2024-05-13,3840.79,P2P,Success
5251,205,2024-05-14,4198.93,P2M,Success
5252,205,2024-05-16,3641.4,P2P,Success
5253,205,2024-11-16,1661.96,Recharge,Success
5254,205,2024-11-19,1888.03,Investment,Success
5255,205,2024-11-22,3368.8,P2M,Success
5256,205,2024-11-23,4734.66,Recharge,Success
5257,205,2024-11-28,3652.99,Bill Payment,Success
5258,205,2024-11-29,3678.7,P2P,Success
5259,205,2024-12-01,1982.37,P2P,Success
5260,205,2024-12-02,1239.55,P2M,Success
5261,205,2024-12-05,3346.25,Investment,Success
5262,205,2024-12-07,696.74,P2P,Success
5263,205,2024-12-09,1392.79,P2P,Success
5264,205,2024-12-12,792.09,Bill Payment,Success
5265,205,2024-12-14,1590.1,P2M,Success
5266,205,2024-12-24,4876.54,Bill Payment,Success
5267,206,2024-03-25,3747.15,P2P,Success
5268,206,2024-04-05,3704.95,P2M,Success
5269,206,2024-04-09,2596.05,P2P,Success
5270,206,2024-04-11,2091.81,P2P,Success
5271,206,2024-04-15,2265.8,Recharge,Reversed
5272,206,2024-04-24,2274.38,P2M,Failed
5273,206,2024-04-27,221.68,P2M,Failed
5274,206,2024-04-28,3776.15,Recharge,Success
5275,206,2024-05-04,2064.33,P2M,Success
5276,207,2024-12-04,1047.78,P2P,Success
5277,207,2024-12-06,4529.2,P2P,Success
5278,207,2024-12-07,4842.53,P2P,Success
5279,207,2024-12-08,4798.46,Bill Payment,Success
5280,207,2024-12-11,3285.23,P2P,Success
5281,207,2024-12-12,581.5,P2P,Success
5282,207,2024-12-14,3292.65,P2P,Reversed
5283,207,2024-12-15,3114.42,P2P,Success
5284,207,2024-12-16,2759.02,Recharge,Success
5285,207,2024-12-17,4298.76,P2M,Success
5286,207,2024-12-18,762.5,P2M,Success
5287,207,2024-12-19,985.39,Recharge,Success
5288,207,2024-12-20,444.79,P2P,Success
5289,207,2024-12-21,4699.26,P2P,Success
5290,207,2024-12-22,3740.34,P2P,Success
5291,207,2024-12-24,3283.74,Recharge,Success
5292,207,2024-12-26,446.42,P2P,Success
5293,207,2024-12-28,1971.95,Recharge,Success
5294,207,2024-12-29,1545.76,P2M,Success
5295,207,2024-12-30,2443.51,P2P,Success
5296,208,2024-01-20,1563.34,P2M,Success
5297,208,2024-01-31,4036.9,P2M,Success
5298,208,2024-02-22,2999.53,P2M,Success
5299,208,2024-02-27,74.29,P2M,Success
5300,208,2024-03-09,3098.72,P2M,Failed
5301,208,2024-03-11,1995.35,P2M,Success
5302,208,2024-03-15,664.81,P2P,Success
5303,208,2024-03-16,2367.54,Recharge,Success
5304,208,2024-03-25,1257.72,P2M,Success
5305,208,2024-04-01,2541.9,P2P,Success
5306,208,2024-05-06,2584.89,P2M,Success
5307,208,2024-05-10,1392.63,P2P,Success
5308,208,2024-05-19,4830.32,Bill Payment,Success
5309,208,2024-06-14,1817.94,P2P,Success
5310,208,2024-06-15,4700.41,P2P,Success
5311,208,2024-06-16,4217.08,Bill Payment,Success
5312,208,2024-06-17,1328.92,Recharge,Success
5313,208,2024-06-23,2650.31,P2P,Success
5314,208,2024-07-02,327.61,P2P,Success
5315,208,2024-07-05,4278.16,Bill Payment,Success
5316,208,2024-07-11,3752.37,P2M,Success
5317,208,2024-07-13,4086.05,P2P,Success
5318,208,2024-07-17,625.14,P2M,Failed
5319,208,2024-07-20,2157.52,P2M,Success
5320,208,2024-07-31,3769.99,P2M,Success
5321,208,2024-08-01,4245.59,P2M,Success
5322,208,2024-08-02,728.54,P2P,Success
5323,208,2024-08-26,4437.35,Bill Payment,Success
5324,208,2024-08-29,2864.98,P2P,Success
5325,208,2024-09-04,2773.99,P2P,Success
5326,208,2024-09-07,4281.6,P2P,Success
5327,208,2024-09-11,2443.64,P2P,Success
5328,208,2024-09-19,2662.91,Bill Payment,Success
5329,208,2024-09-22,971.91,P2P,Success
5330,208,2024-09-29,1856.95,P2M,Success
5331,208,2024-10-06,3785.69,P2P,Success
5332,208,2024-10-11,2575.66,Bill Payment,Success
5333,208,2024-10-13,4855.75,P2M,Failed
5334,208,2024-10-25,2808.24,P2M,Success
5335,208,2024-10-31,3370.78,Investment,Success
5336,208,2024-11-03,1593.68,P2P,Success
5337,208,2024-11-07,2434.28,P2M,Success
5338,208,2024-11-11,4024.69,P2P,Success
5339,208,2024-11-27,3976.78,P2M,Success
5340,208,2024-12-14,4685.68,P2M,Success
5341,208,2024-12-15,723.63,Recharge,Success
5342,208,2024-12-19,2264.6,Bill Payment,Success
5343,208,2024-12-21,3284.19,P2P,Success
5344,209,2024-12-21,661.82,P2M,Success
5345,209,2024-12-22,2759.49,P2P,Success
5346,209,2024-12-23,417.4,P2M,Success
5347,209,2024-12-24,1618.66,Bill Payment,Success
5348,209,2024-12-25,1209.35,P2P,Success
5349,209,2024-12-26,3724.78,P2P,Success
5350,209,2024-12-27,3453.05,P2M,Reversed
5351,209,2024-12-28,1120.05,Bill Payment,Reversed
5352,209,2024-12-29,2740.64,P2P,Success
5353,209,2024-12-30,1862.45,P2M,Success
5354,210,2024-07-07,3914.7,P2M,Success
5355,210,2024-07-09,4408.77,P2M,Success
5356,210,2024-07-15,4993.16,Bill Payment,Success
5357,210,2024-07-17,3696.26,P2P,Failed
5358,210,2024-07-26,3348.39,P2P,Success
5359,210,2024-07-30,1343.3,Bill Payment,Success
5360,210,2024-07-31,4143.08,P2P,Success
5361,210,2024-08-04,1532.24,Bill Payment,Success
5362,210,2024-08-05,4353.41,P2P,Success
5363,210,2024-08-06,3163.88,P2P,Failed
5364,210,2024-08-07,4377.08,Investment,Failed
5365,210,2024-08-08,3229.33,Bill Payment,Failed
5366,210,2024-08-17,3221.84,Recharge,Success
5367,210,2024-08-20,2666.68,Bill Payment,Success
5368,210,2024-08-27,3941.42,Bill Payment,Success
5369,210,2024-09-14,1249.86,Recharge,Success
5370,210,2024-09-29,3870.9,Recharge,Success
5371,210,2024-10-14,3148.76,Bill Payment,Success
5372,210,2024-10-17,558.98,Recharge,Success
5373,210,2024-10-23,3376.92,P2M,Reversed
5374,210,2024-10-25,320.8,Bill Payment,Success
5375,210,2024-10-27,1646.83,P2P,Success
5376,210,2024-11-04,2992.42,Bill Payment,Success
5377,210,2024-11-05,1883.51,P2M,Success
5378,210,2024-11-11,556.54,P2M,Success
5379,210,2024-11-12,4534.3,P2M,Success
5380,210,2024-11-16,561.84,P2P,Success
5381,210,2024-11-22,3993.6,Bill Payment,Success
5382,210,2024-11-28,4264.6,P2P,Success
5383,210,2024-11-29,602.5,P2M,Success
5384,210,2024-12-06,1305.49,P2P,Success
5385,210,2024-12-15,3470.33,Recharge,Success
5386,210,2024-12-16,416.06,P2M,Success
5387,210,2024-12-23,464.21,P2P,Success
5388,210,2024-12-25,3967.09,P2M,Success
5389,210,2024-12-27,878.47,P2M,Success
5390,210,2024-12-28,1034.98,P2P,Success
5391,211,2024-11-22,4127.63,P2P,Success
5392,211,2024-11-23,2967.88,P2P,Success
5393,211,2024-11-24,3067.33,P2P,Success
5394,211,2024-11-26,4847.9,Bill Payment,Failed
5395,211,2024-11-27,2834.58,P2P,Success
5396,211,2024-11-29,1356.01,P2M,Success
5397,211,2024-11-30,4933.43,P2P,Success
5398,211,2024-12-01,1310.27,P2M,Success
5399,211,2024-12-03,858.77,P2P,Failed
5400,211,2024-12-04,2967.29,P2M,Success
5401,211,2024-12-05,4188.01,P2P,Success
5402,211,2024-12-06,4155.45,P2M,Failed
5403,211,2024-12-08,3740.65,P2M,Success
5404,211,2024-12-10,115.62,P2M,Success
5405,211,2024-12-11,815.16,Recharge,Success
5406,211,2024-12-13,1471.13,P2M,Success
5407,211,2024-12-14,454.12,Bill Payment,Success
5408,211,2024-12-15,955.58,P2P,Success
5409,211,2024-12-16,2257.61,P2P,Success
5410,211,2024-12-19,2537.07,Investment,Success
5411,211,2024-12-20,110.24,P2M,Success
5412,211,2024-12-21,2580.5,P2P,Success
5413,211,2024-12-22,2491.78,Recharge,Failed
5414,211,2024-12-23,2012.74,P2P,Success
5415,211,2024-12-25,3983.0,Recharge,Success
5416,211,2024-12-26,2498.33,P2P,Success
5417,211,2024-12-27,4353.98,P2P,Success
5418,211,2024-12-28,3491.59,P2P,Success
5419,211,2024-12-29,1903.31,Bill Payment,Success
5420,212,2024-03-20,3897.8,P2M,Success
5421,212,2024-03-21,894.63,P2P,Success
5422,212,2024-03-30,4928.74,P2M,Success
5423,212,2024-04-04,1330.48,P2P,Failed
5424,212,2024-04-07,1681.64,P2M,Reversed
5425,212,2024-04-08,4308.94,P2P,Success
5426,212,2024-04-12,868.59,P2P,Failed
5427,212,2024-04-14,1961.84,P2P,Success
5428,212,2024-04-16,1309.34,P2P,Success
5429,212,2024-04-23,2720.09,P2P,Success
5430,212,2024-04-29,3767.55,P2P,Success
5431,212,2024-04-30,2908.02,Bill Payment,Success
5432,212,2024-05-01,3280.03,P2P,Success
5433,212,2024-05-13,515.33,Recharge,Success
5434,212,2024-05-15,3106.34,P2M,Success
5435,212,2024-05-24,360.43,P2P,Success
5436,212,2024-05-28,3225.1,P2P,Success
5437,212,2024-05-29,1866.95,P2M,Success
5438,212,2024-06-28,4486.18,P2M,Success
5439,212,2024-07-02,3531.47,Bill Payment,Success
5440,212,2024-07-03,589.35,P2P,Success
5441,212,2024-07-04,3676.28,Bill Payment,Success
5442,212,2024-07-12,71.75,P2M,Success
5443,212,2024-07-23,3873.82,Bill Payment,Success
5444,212,2024-07-30,3677.85,P2M,Success
5445,212,2024-08-04,1817.12,Bill Payment,Success
5446,212,2024-08-08,1062.47,P2P,Success
5447,212,2024-08-20,3654.11,P2P,Success
5448,212,2024-08-26,189.54,Bill Payment,Success
5449,212,2024-08-28,3526.46,Bill Payment,Success
5450,212,2024-09-02,2109.03,Recharge,Success
5451,212,2024-09-13,3553.72,P2M,Success
5452,212,2024-09-14,1882.14,Bill Payment,Failed
5453,212,2024-09-24,4993.48,P2P,Success
5454,212,2024-09-28,1200.59,Recharge,Success
5455,212,2024-09-29,3326.1,P2M,Success
5456,212,2024-10-02,2793.97,P2P,Success
5457,212,2024-10-22,2587.25,P2P,Success
5458,212,2024-10-23,142.28,Bill Payment,Success
5459,212,2024-10-25,3189.86,P2P,Success
5460,212,2024-10-27,3630.22,Bill Payment,Success
5461,212,2024-10-29,3220.51,P2M,Success
5462,212,2024-11-02,163.96,P2M,Success
5463,212,2024-11-07,1645.08,Bill Payment,Success
5464,212,2024-11-16,1798.66,P2P,Success
5465,212,2024-11-17,1994.61,P2P,Success
5466,212,2024-11-21,4779.64,P2P,Success
5467,212,2024-11-23,3180.86,Investment,Success
5468,212,2024-11-26,4660.15,P2M,Failed
5469,212,2024-11-29,1855.08,P2P,Reversed
5470,212,2024-12-02,2803.11,Bill Payment,Success
5471,212,2024-12-05,4112.2,P2P,Success
5472,213,2024-05-29,1906.35,Recharge,Success
5473,213,2024-06-01,3813.6,Bill Payment,Failed
5474,213,2024-06-03,1042.62,P2M,Success
5475,213,2024-06-04,4732.37,P2P,Success
5476,213,2024-06-14,3644.07,P2P,Reversed
5477,213,2024-06-20,395.43,P2M,Success
5478,213,2024-06-23,3873.51,P2M,Success
5479,213,2024-06-28,1875.49,Recharge,Success
5480,213,2024-07-01,3294.42,P2P,Success
5481,213,2024-07-05,4097.78,Recharge,Reversed
5482,213,2024-07-14,4139.42,P2P,Success
5483,213,2024-07-17,3536.21,P2M,Success
5484,213,2024-07-18,2525.9,P2P,Success
5485,213,2024-07-30,593.05,P2M,Success
5486,213,2024-08-04,4953.08,P2M,Success
5487,213,2024-08-06,4946.6,Recharge,Success
5488,213,2024-08-10,2746.63,P2P,Success
5489,213,2024-08-12,4178.17,Investment,Success
5490,213,2024-08-13,1406.58,Recharge,Success
5491,213,2024-08-15,3597.46,P2P,Success
5492,213,2024-09-03,2371.84,P2M,Success
5493,213,2024-09-12,1624.0,P2M,Success
5494,213,2024-09-13,2571.06,P2P,Success
5495,213,2024-09-20,4802.13,Bill Payment,Success
5496,213,2024-09-21,3454.79,P2P,Success
5497,213,2024-10-02,1506.13,Recharge,Success
5498,213,2024-10-08,4410.74,Bill Payment,Success
5499,213,2024-10-10,4404.23,P2M,Success
5500,213,2024-10-19,3949.93,P2P,Success
5501,213,2024-10-20,4347.22,P2P,Success
5502,213,2024-10-23,1609.45,P2M,Failed
5503,213,2024-10-25,2366.05,Investment,Success
5504,213,2024-10-31,3060.96,P2P,Success
5505,213,2024-11-01,1479.42,P2M,Success
5506,213,2024-11-06,1355.42,Investment,Success
5507,213,2024-11-16,4168.59,P2P,Success
5508,213,2024-11-20,1552.14,P2M,Success
5509,213,2024-11-22,3637.98,P2M,Success
5510,213,2024-11-27,2099.29,P2P,Success
5511,213,2024-12-04,4687.24,P2P,Success
5512,213,2024-12-08,4206.68,P2M,Success
5513,213,2024-12-11,1224.2,P2P,Success
5514,213,2024-12-17,3224.38,P2P,Success
5515,213,2024-12-19,3019.95,P2P,Success
5516,213,2024-12-25,3161.81,P2M,Success
5517,213,2024-12-26,1855.79,P2M,Success
5518,213,2024-12-30,3544.75,Bill Payment,Success
5519,214,2024-01-24,651.68,Recharge,Success
5520,214,2024-01-30,4214.46,P2M,Success
5521,214,2024-02-09,2805.03,P2M,Success
5522,214,2024-02-15,3364.81,P2M,Success
5523,214,2024-02-23,608.03,P2P,Success
5524,214,2024-02-28,3024.1,P2M,Success
5525,214,2024-03-14,2611.93,Bill Payment,Failed
5526,214,2024-03-25,3513.34,P2P,Success
5527,214,2024-03-28,642.86,Bill Payment,Success
5528,214,2024-04-02,2766.52,Recharge,Success
5529,214,2024-04-05,1374.95,P2M,Success
5530,214,2024-04-25,4258.26,Bill Payment,Success
5531,214,2024-04-28,4602.23,P2P,Success
5532,214,2024-04-30,217.63,P2P,Success
5533,214,2024-05-03,1244.48,P2P,Success
5534,214,2024-05-09,4623.63,Bill Payment,Success
5535,214,2024-05-23,3939.38,Bill Payment,Success
5536,214,2024-05-24,4632.37,P2M,Success
5537,214,2024-06-16,4438.52,P2P,Success
5538,214,2024-06-23,4282.31,P2M,Success
5539,214,2024-07-02,4775.08,Recharge,Success
5540,214,2024-07-05,1100.4,Recharge,Failed
5541,214,2024-07-25,3473.06,P2P,Success
5542,214,2024-08-04,1131.88,Recharge,Success
5543,214,2024-08-07,3106.08,P2P,Success
5544,214,2024-08-28,2670.54,Recharge,Success
5545,214,2024-09-04,609.53,P2M,Success
5546,214,2024-09-14,2717.63,P2M,Success
5547,214,2024-09-16,1077.21,Bill Payment,Success
5548,214,2024-09-18,313.74,P2M,Success
5549,214,2024-09-21,793.5,P2P,Success
5550,214,2024-09-29,3909.48,P2P,Success
5551,214,2024-10-03,2735.14,Bill Payment,Failed
5552,214,2024-10-13,1350.12,P2M,Reversed
5553,214,2024-11-20,468.5,Bill Payment,Success
5554,214,2024-11-27,4350.73,Bill Payment,Success
5555,214,2024-12-05,2976.14,Recharge,Success
5556,214,2024-12-13,3695.13,P2P,Success
5557,214,2024-12-23,1595.84,P2P,Success
5558,214,2024-12-26,3568.64,P2M,Success
5559,214,2024-12-29,3820.38,Recharge,Failed
5560,215,2024-06-27,2038.97,P2P,Success
5561,215,2024-07-07,2644.79,Recharge,Failed
5562,215,2024-07-19,4537.22,P2P,Success
5563,215,2024-07-20,4510.58,P2M,Success
5564,215,2024-07-27,687.52,P2M,Failed
5565,215,2024-07-28,4698.26,Bill Payment,Failed
5566,215,2024-07-29,348.0,Recharge,Failed
5567,215,2024-07-30,4200.8,Bill Payment,Failed
5568,215,2024-07-31,2088.59,P2M,Failed
5569,215,2024-08-04,1836.34,Recharge,Success
5570,215,2024-08-07,4068.7,P2M,Success
5571,215,2024-08-08,2666.84,P2M,Success
5572,215,2024-08-25,648.2,Bill Payment,Success
5573,215,2024-08-29,112.27,P2M,Success
5574,215,2024-08-31,3642.82,Investment,Success
5575,215,2024-09-05,4867.95,P2M,Success
5576,215,2024-09-08,3405.06,P2P,Success
5577,215,2024-09-17,2233.24,P2P,Failed
5578,215,2024-09-19,645.63,P2P,Success
5579,215,2024-09-26,4420.69,P2P,Success
5580,215,2024-09-29,2472.71,Recharge,Success
5581,215,2024-10-02,4608.37,P2M,Failed
5582,215,2024-10-09,4137.06,P2P,Success
5583,215,2024-10-10,4612.55,P2P,Success
5584,215,2024-10-17,1014.98,P2P,Success
5585,215,2024-10-19,871.46,P2M,Reversed
5586,215,2024-10-21,2481.29,Bill Payment,Success
5587,215,2024-10-23,2880.16,P2M,Success
5588,215,2024-10-27,2042.39,Recharge,Success
5589,215,2024-11-04,370.46,Recharge,Success
5590,215,2024-11-13,4019.71,Recharge,Success
